features5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stamp;File Path;Using circle;Using arrow;Number of people;Number of people in group;Group radius;Distance to group;Robot within group?;Robot facing group?;Robot work radius;Distance to closest human;Distance to 2nd closest human;Distance to 3rd closest human;Direction to closest human;Direction to 2nd closest human;Direction to 3rd closest human;Direction from closest human to robot;Robot facing closest human?;Robot facing 2nd closest human?;Robot facing 3rd closest human?;Closest human facing robot?;2nd closest human facing robot?;3d closest human facing robot?;Number of children;Distance to closest child;Number of animals;Distance to closest animal;Number of people sitting/laying in sofa?;Music playing?;Number of agents in scene;PosRot1;PosRot2;PosRot3;PosRot4;PosRot5;PosRot6;PosRot7;PosRot8;PosRot9;PosRot10;PosRot11;PosRotPepper;
527;data/screenshots/527_1_0_5_0_50_50_1_0_1.701747_0.8785732_3.38062_3.744541_112.9554_24.18637_8.74411_16.30092_0_1_1_1_0_1_0_50_0_0_6.png;1;0;5;0;50;50;1;0;1.701747;0.8785732;3.38062;3.744541;112.9554;24.18637;8.74411;16.30092;0;1;1;1;0;1;0;50;0;50;0;0;6;(-7.9, -0.9, -1.3) (0.0, 0.1, 0.0, -1.0);(-7.3, -0.9, -1.6) (0.0, 0.4, 0.0, 0.9);(-8.4, -0.9, -0.1) (0.0, 0.8, 0.0, -0.6);(-5.6, -0.9, -4.7) (0.0, 0.9, 0.0, -0.5);(-8.3, -0.9, -1.7) (0.0, 0.9, 0.0, 0.4);_;_;_;_;_;_;(-6.5, -0.9, -4.9) (0.0, -0.3, 0.0, 0.9);
528;data/screenshots/528_1_0_8_4_0.9869317_0_1_1_2.768335_0.9869318_0.9869318_0.9869318_246_336_66_0_0_1_0_1_1_1_2_1.622349_0_0_9.png;1;0;8;4;0.9869317;0;1;1;2.768335;0.9869318;0.9869318;0.9869318;246;336;66;0;0;1;0;1;1;1;2;1.622349;0;50;0;0;9;(-3.0, -0.9, -2.0) (0.0, 1.0, 0.0, 0.0);(-2.0, -0.9, -3.0) (0.0, -0.7, 0.0, 0.7);(-3.0, -0.9, -4.0) (0.0, 0.0, 0.0, 1.0);(-4.0, -0.9, -3.0) (0.0, 0.7, 0.0, 0.7);(-4.2, -0.9, -1.1) (0.0, 0.7, 0.0, -0.7);(-8.5, -0.9, -0.5) (0.0, 0.4, 0.0, 0.9);_;_;(-5.1, -0.9, -4.4) (0.0, 0.3, 0.0, -0.9);(-4.2, -0.9, -4.1) (0.0, 1.0, 0.0, 0.2);_;(-3.0, -0.9, -3.0) (0.0, 0.8, 0.0, 0.5);
529;data/screenshots/529_0_1_6_0_50_50_1_0_0_0.9387797_2.146155_2.866441_130.0323_259.3913_300.7578_303.0323_0_0_0_0_0_0_0_50_0_2_7.png;0;1;6;0;50;50;1;0;0;0.9387797;2.146155;2.866441;130.0323;259.3913;300.7578;303.0323;0;0;0;0;0;0;0;50;0;50;2;0;7;(-4.4, -0.9, -4.5) (0.0, 1.0, 0.0, 0.2);(-8.4, -0.9, 0.0) (0.0, 1.0, 0.0, -0.1);(-3.3, -0.9, -3.4) (0.0, 1.0, 0.0, 0.2);(-6.0, -0.9, -4.8) (0.0, 0.8, 0.0, 0.5);_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-7.7, -0.9, -0.6) (0.0, 1.0, 0.0, 0.0);
530;data/screenshots/530_1_0_7_0_50_50_1_0_1.611742_0.6090363_1.140508_1.20232_317.7957_15.15551_330.7854_301.5535_0_1_1_0_0_0_0_50_0_1_8.png;1;0;7;0;50;50;1;0;1.611742;0.6090363;1.140508;1.20232;317.7957;15.15551;330.7854;301.5535;0;1;1;0;0;0;0;50;0;50;1;0;8;(-7.1, -0.9, -0.7) (0.0, 1.0, 0.0, 0.2);(-7.7, -0.9, -0.6) (0.0, 0.4, 0.0, -0.9);(-4.2, -0.9, -2.5) (0.0, 0.4, 0.0, 0.9);(-3.0, -0.9, -2.3) (0.0, 0.9, 0.0, 0.4);(-5.5, -0.9, -4.3) (0.0, 0.0, 0.0, 1.0);(-7.5, -0.9, -1.5) (0.0, 1.0, 0.0, -0.1);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;_;(-8.3, -0.9, -0.7) (0.0, 0.9, 0.0, 0.5);
531;data/screenshots/531_1_0_4_0_50_50_1_0_2.605422_0.6599821_1.422034_1.715226_23.36485_354.4763_104.0556_142.2782_1_1_0_0_1_0_1_1.715226_0_0_5.png;1;0;4;0;50;50;1;0;2.605422;0.6599821;1.422034;1.715226;23.36485;354.4763;104.0556;142.2782;1;1;0;0;1;0;1;1.715226;0;50;0;0;5;(-4.4, -0.9, -0.5) (0.0, 0.9, 0.0, 0.4);(-3.8, -0.9, -3.4) (0.0, 1.0, 0.0, -0.1);(-3.0, -0.9, -3.7) (0.0, 0.2, 0.0, -1.0);_;_;_;_;_;(-5.6, -0.9, -3.6) (0.0, 0.1, 0.0, 1.0);_;_;(-4.1, -0.9, -2.7) (0.0, 0.9, 0.0, 0.4);
532;data/screenshots/532_1_0_0_0_50_50_1_0_2.930141_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png;1;0;0;0;50;50;1;0;2.930141;50;50;50;1000;1000;1000;1000;0;0;0;0;0;0;0;50;0;50;0;0;1;_;_;_;_;_;_;_;_;_;_;_;(-2.9, -0.9, -3.7) (0.0, 0.9, 0.0, -0.5);
533;data/screenshots/533_1_0_4_0_50_50_1_0_1.162367_0.5289096_0.943159_1.185597_311.1276_113.0979_93.17007_276.0964_0_0_0_0_0_0_2_0.5289096_1_0_6.png;1;0;4;0;50;50;1;0;1.162367;0.5289096;0.943159;1.185597;311.1276;113.0979;93.17007;276.0964;0;0;0;0;0;0;2;0.5289096;1;3.910675;0;0;6;(-5.6, -0.9, -3.5) (0.0, 0.3, 0.0, -1.0);(-6.1, -0.9, -3.4) (0.0, 0.7, 0.0, 0.7);_;_;_;_;_;_;(-5.6, -0.9, -5.0) (0.0, 0.7, 0.0, 0.7);(-4.0, -0.9, -3.5) (0.0, 1.0, 0.0, 0.3);(-8.0, -0.9, -1.4) (0.0, 0.6, 0.0, -0.8);(-5.5, -0.9, -4.4) (0.0, 0.9, 0.0, -0.5);
534;data/screenshots/534_1_0_5_0_50_50_1_0_2.078854_0.6274911_0.7159994_1.423046_346.1852_200.2046_37.30058_289.2816_1_0_1_0_0_0_0_50_0_0_6.png;1;0;5;0;50;50;1;0;2.078854;0.6274911;0.7159994;1.423046;346.1852;200.2046;37.30058;289.2816;1;0;1;0;0;0;0;50;0;50;0;0;6;(-2.8, -0.9, -2.2) (0.0, 1.0, 0.0, 0.2);(-3.2, -0.9, -3.4) (0.0, 0.6, 0.0, 0.8);(-4.2, -0.9, -3.7) (0.0, 1.0, 0.0, -0.3);(-5.0, -0.9, -4.4) (0.0, 0.6, 0.0, 0.8);(-6.6, -0.9, -4.7) (0.0, 0.6, 0.0, 0.8);_;_;_;_;_;_;(-3.2, -0.9, -2.8) (0.0, 1.0, 0.0, -0.1);
535;data/screenshots/535_0_1_4_0_50_50_1_0_0_3.294272_3.328066_3.449335_262.1585_223.0938_232.2428_269.5555_0_0_0_0_0_0_2_3.294272_0_0_5.png;0;1;4;0;50;50;1;0;0;3.294272;3.328066;3.449335;262.1585;223.0938;232.2428;269.5555;0;0;0;0;0;0;2;3.294272;0;50;0;0;5;(-4.4, -0.9, -0.4) (0.0, 0.1, 0.0, 1.0);(-4.4, -0.9, -2.1) (0.0, 0.2, 0.0, -1.0);_;_;_;_;_;_;(-5.2, -0.9, -4.1) (0.0, 0.4, 0.0, 0.9);(-4.3, -0.9, -2.6) (0.0, 0.2, 0.0, 1.0);_;(-7.7, -0.9, -2.0) (0.0, 0.9, 0.0, -0.4);
536;data/screenshots/536_1_0_5_0_50_50_1_0_1.610691_0.9275761_1.240008_1.392843_8.051598_312.0696_28.68586_249.6913_1_0_1_0_0_1_0_50_0_0_6.png;1;0;5;0;50;50;1;0;1.610691;0.9275761;1.240008;1.392843;8.051598;312.0696;28.68586;249.6913;1;0;1;0;0;1;0;50;0;50;0;0;6;(-4.9, -0.9, -4.2) (0.0, 0.9, 0.0, -0.5);(-2.8, -0.9, -2.4) (0.0, 0.1, 0.0, -1.0);(-2.9, -0.9, -3.5) (0.0, 0.3, 0.0, 0.9);(-6.6, -0.9, -3.0) (0.0, 0.7, 0.0, -0.7);(-2.7, -0.9, -4.1) (0.0, 0.2, 0.0, -1.0);_;_;_;_;_;_;(-3.8, -0.9, -3.2) (0.0, 0.8, 0.0, 0.6);
537;data/screenshots/537_1_0_9_3_0.5619172_1.823712_0_0_1.741192_1.279647_1.44106_1.627261_174.728_269.0053_135.437_162.6498_0_0_0_0_1_1_2_1.44106_0_2_10.png;1;0;9;3;0.5619172;1.823712;0;0;1.741192;1.279647;1.44106;1.627261;174.728;269.0053;135.437;162.6498;0;0;0;0;1;1;2;1.44106;0;50;2;0;10;(-4.0, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0);(-3.5, -0.9, -2.8) (0.0, -0.5, 0.0, 0.9);(-4.5, -0.9, -2.8) (0.0, 0.5, 0.0, 0.9);(-2.9, -0.9, -3.0) (0.0, 0.7, 0.0, -0.7);(-3.1, -0.9, -3.5) (0.0, 0.8, 0.0, -0.6);_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);(-3.0, -0.9, -4.2) (0.0, 0.5, 0.0, -0.9);(-4.4, -0.9, -4.8) (0.0, 0.1, 0.0, -1.0);_;(-5.4, -0.9, -3.7) (0.0, 0.9, 0.0, -0.4);
538;data/screenshots/538_1_0_3_3_0.7762094_4.267706_0_1_1.272871_3.23969_3.683079_4.235824_335.7078_7.384163_349.5342_110.285_1_1_1_0_1_0_1_3.23969_0_0_5.png;1;0;3;3;0.7762094;4.267706;0;1;1.272871;3.23969;3.683079;4.235824;335.7078;7.384163;349.5342;110.285;1;1;1;0;1;0;1;3.23969;0;50;0;0;5;(-3.0, -0.9, -2.2) (0.0, 1.0, 0.0, 0.0);(-2.3, -0.9, -3.4) (0.0, -0.5, 0.0, 0.9);(-3.7, -0.9, -3.4) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;(-4.1, -0.9, -1.5) (0.0, 0.9, 0.0, 0.3);_;_;(-7.2, -0.9, -2.4) (0.0, 0.8, 0.0, 0.7);
539;data/screenshots/539_0_1_4_0_50_50_0_0_0_0.468243_0.7303441_1.067527_302.4781_57.8811_76.02309_142.763_0_0_0_0_0_0_0_50_1_0_6.png;0;1;4;0;50;50;0;0;0;0.468243;0.7303441;1.067527;302.4781;57.8811;76.02309;142.763;0;0;0;0;0;0;0;50;1;0.8518963;0;0;6;(-3.0, -0.9, -2.4) (0.0, 0.4, 0.0, 0.9);(-2.6, -0.9, -3.3) (0.0, 0.9, 0.0, -0.4);(-2.6, -0.9, -3.7) (0.0, 0.9, 0.0, 0.5);(-3.0, -0.9, -3.9) (0.0, 0.6, 0.0, 0.8);_;_;_;_;_;_;(-2.6, -0.9, -2.2) (0.0, 0.8, 0.0, -0.6);(-3.2, -0.9, -2.8) (0.0, 0.6, 0.0, 0.8);
540;data/screenshots/540_0_1_3_0_50_50_0_0_0_0.8984985_1.732319_5.200672_38.66046_106.5532_139.6237_213.9685_1_0_0_0_0_0_0_50_1_0_5.png;0;1;3;0;50;50;0;0;0;0.8984985;1.732319;5.200672;38.66046;106.5532;139.6237;213.9685;1;0;0;0;0;0;0;50;1;1.914642;0;0;5;(-2.8, -0.9, -3.8) (0.0, 1.0, 0.0, 0.2);(-7.6, -0.9, -1.3) (0.0, 0.9, 0.0, 0.4);(-4.4, -0.9, -3.4) (0.0, 0.5, 0.0, -0.9);_;_;_;_;_;_;_;(-4.4, -0.9, -3.9) (0.0, 1.0, 0.0, 0.2);(-2.7, -0.9, -2.9) (0.0, 1.0, 0.0, 0.3);
541;data/screenshots/541_0_1_5_0_50_50_0_0_0_2.860842_3.441391_3.741921_201.2359_208.8094_229.2697_339.0972_0_0_0_1_0_1_0_50_0_0_6.png;0;1;5;0;50;50;0;0;0;2.860842;3.441391;3.741921;201.2359;208.8094;229.2697;339.0972;0;0;0;1;0;1;0;50;0;50;0;0;6;(-4.3, -0.9, -1.2) (0.0, 0.5, 0.0, -0.9);(-3.8, -0.9, -1.7) (0.0, 0.2, 0.0, -1.0);(-4.0, -0.9, -3.9) (0.0, 0.3, 0.0, 1.0);(-4.0, -0.9, -3.0) (0.0, 0.7, 0.0, -0.7);(-3.2, -0.9, -2.7) (0.0, 0.3, 0.0, 1.0);_;_;_;_;_;_;(-7.1, -0.9, -0.9) (0.0, -0.8, 0.0, 0.6);
542;data/screenshots/542_1_0_8_0_50_50_0_0_2.442035_2.119705_2.192804_2.227744_289.0838_342.3706_15.45512_142.5861_0_1_1_0_0_0_0_50_0_2_9.png;1;0;8;0;50;50;0;0;2.442035;2.119705;2.192804;2.227744;289.0838;342.3706;15.45512;142.5861;0;1;1;0;0;0;0;50;0;50;2;0;9;(-4.4, -0.9, -0.5) (0.0, 0.8, 0.0, -0.6);(-5.0, -0.9, -3.7) (0.0, 1.0, 0.0, 0.0);(-6.3, -0.9, -3.6) (0.0, 0.1, 0.0, 1.0);(-2.7, -0.9, -2.5) (0.0, 0.3, 0.0, -1.0);(-5.9, -0.9, -3.2) (0.0, 1.0, 0.0, 0.0);(-5.7, -0.9, -4.6) (0.0, 0.4, 0.0, -0.9);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-7.3, -0.9, -1.5) (0.0, 0.9, 0.0, 0.5);
543;data/screenshots/543_0_1_2_0_50_50_0_0_0_3.689801_4.07086_50_68.62869_83.54408_1000_343.1302_0_0_0_1_0_0_0_50_0_0_3.png;0;1;2;0;50;50;0;0;0;3.689801;4.07086;50;68.62869;83.54408;1000;343.1302;0;0;0;1;0;0;0;50;0;50;0;0;3;(-5.1, -0.9, -4.6) (0.0, 1.0, 0.0, -0.3);(-4.1, -0.9, -4.3) (0.0, 0.1, 0.0, 1.0);_;_;_;_;_;_;_;_;_;(-4.4, -0.9, -0.6) (0.0, 0.8, 0.0, 0.6);
544;data/screenshots/544_1_0_1_0_50_50_0_0_2.80142_3.981882_50_50_135.7629_1000_1000_1000_0_0_0_0_0_0_0_50_1_1_3.png;1;0;1;0;50;50;0;0;2.80142;3.981882;50;50;135.7629;1000;1000;1000;0;0;0;0;0;0;0;50;1;4.611426;1;0;3;_;_;_;_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;(-7.0, -0.9, -1.1) (0.0, 0.1, 0.0, -1.0);(-2.8, -0.9, -2.9) (0.0, 1.0, 0.0, 0.0);
545;data/screenshots/545_1_0_8_0_50_50_0_0_2.574139_1.482986_1.582796_2.073958_227.9921_319.6735_257.4007_322.8853_0_0_0_1_0_0_0_50_1_2_10.png;1;0;8;0;50;50;0;0;2.574139;1.482986;1.582796;2.073958;227.9921;319.6735;257.4007;322.8853;0;0;0;1;0;0;0;50;1;3.091749;2;0;10;(-7.9, -0.9, -1.8) (0.0, 0.6, 0.0, -0.8);(-6.1, -0.9, -4.2) (0.0, 0.7, 0.0, -0.7);(-2.7, -0.9, -4.0) (0.0, 0.6, 0.0, 0.8);(-5.4, -0.9, -3.4) (0.0, 0.9, 0.0, 0.5);(-4.2, -0.9, -1.8) (0.0, 0.3, 0.0, 0.9);(-3.8, -0.9, -3.8) (0.0, 0.7, 0.0, 0.7);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;(-4.1, -0.9, -3.4) (0.0, 0.0, 0.0, -1.0);(-4.2, -0.9, -0.3) (-0.1, -0.4, 0.0, 0.9);
546;data/screenshots/546_0_1_5_0_50_50_0_0_0_1.929933_2.017363_2.496471_250.1451_178.5771_209.9993_40.43892_0_0_0_1_0_0_0_50_0_0_6.png;0;1;5;0;50;50;0;0;0;1.929933;2.017363;2.496471;250.1451;178.5771;209.9993;40.43892;0;0;0;1;0;0;0;50;0;50;0;0;6;(-3.1, -0.9, -3.7) (0.0, 0.9, 0.0, -0.5);(-4.0, -0.9, -1.6) (0.0, 0.2, 0.0, 1.0);(-2.8, -0.9, -2.1) (0.0, 1.0, 0.0, 0.0);(-7.3, -0.9, -2.4) (0.0, 0.3, 0.0, -1.0);(-8.2, -0.9, -1.3) (0.0, 0.1, 0.0, -1.0);_;_;_;_;_;_;(-5.0, -0.9, -3.4) (0.0, 1.0, 0.0, -0.3);
547;data/screenshots/547_0_1_3_0_50_50_0_0_0_1.591019_1.807624_3.149424_262.7399_115.2954_140.6664_19.03311_0_0_0_1_0_0_0_50_0_0_4.png;0;1;3;0;50;50;0;0;0;1.591019;1.807624;3.149424;262.7399;115.2954;140.6664;19.03311;0;0;0;1;0;0;0;50;0;50;0;0;4;(-4.0, -0.9, -5.0) (0.0, 1.0, 0.0, -0.2);(-3.9, -0.9, -0.8) (0.0, 0.9, 0.0, 0.5);(-2.8, -0.9, -3.8) (0.0, 0.7, 0.0, -0.7);_;_;_;_;_;_;_;_;(-2.9, -0.9, -2.0) (0.0, 0.5, 0.0, 0.9);
548;data/screenshots/548_0_1_3_0_50_50_0_0_0_0.4736979_1.030532_4.32363_93.40332_36.07104_159.2422_82.99197_0_1_0_0_0_0_0_50_1_1_5.png;0;1;3;0;50;50;0;0;0;0.4736979;1.030532;4.32363;93.40332;36.07104;159.2422;82.99197;0;1;0;0;0;0;0;50;1;5.489681;1;0;5;(-4.3, -0.9, -4.1) (0.0, 0.0, 0.0, 1.0);(-4.3, -0.9, -5.0) (0.0, 0.9, 0.0, 0.4);_;_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;(-8.0, -0.9, -0.5) (0.0, 0.2, 0.0, 1.0);(-3.8, -0.9, -4.1) (0.0, 1.0, 0.0, 0.0);
549;data/screenshots/549_1_0_0_0_50_50_0_0_2.27705_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png;1;0;0;0;50;50;0;0;2.27705;50;50;50;1000;1000;1000;1000;0;0;0;0;0;0;0;50;0;50;0;1;1;_;_;_;_;_;_;_;_;_;_;_;(-4.4, -0.9, -2.0) (-0.1, -0.2, 0.0, 1.0);
550;data/screenshots/550_1_0_3_0_50_50_0_0_2.987226_2.374148_3.929342_4.060905_88.36835_180.3432_140.0026_99.17404_0_0_0_0_0_0_0_50_1_1_5.png;1;0;3;0;50;50;0;0;2.987226;2.374148;3.929342;4.060905;88.36835;180.3432;140.0026;99.17404;0;0;0;0;0;0;0;50;1;3.545241;1;1;5;(-4.0, -0.9, -3.0) (0.0, 1.0, 0.0, -0.2);(-6.0, -0.9, -4.9) (0.0, 0.9, 0.0, -0.5);_;_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;(-4.2, -0.9, -1.9) (0.0, 1.0, 0.0, -0.3);(-7.7, -0.9, -1.3) (-0.1, -0.2, 0.0, 1.0);
551;data/screenshots/551_1_0_3_0_50_50_0_0_1.508515_1.05635_3.502593_3.709569_290.1704_231.1704_212.7932_181.3695_0_0_0_0_0_0_0_50_0_0_4.png;1;0;3;0;50;50;0;0;1.508515;1.05635;3.502593;3.709569;290.1704;231.1704;212.7932;181.3695;0;0;0;0;0;0;0;50;0;50;0;0;4;(-7.4, -0.9, -1.4) (0.0, 0.7, 0.0, -0.7);(-4.3, -0.9, -1.8) (0.0, 0.1, 0.0, -1.0);(-7.9, -0.9, -2.5) (0.0, 0.4, 0.0, -0.9);_;_;_;_;_;_;_;_;(-4.2, -0.9, -2.8) (-0.1, 0.5, 0.1, 0.8);
552;data/screenshots/552_1_0_5_0_50_50_0_0_2.320081_1.391017_1.586201_1.991561_37.52597_88.78027_14.35547_248.5183_1_0_1_0_0_0_0_50_1_1_7.png;1;0;5;0;50;50;0;0;2.320081;1.391017;1.586201;1.991561;37.52597;88.78027;14.35547;248.5183;1;0;1;0;0;0;0;50;1;3.806967;1;0;7;(-3.1, -0.9, -2.4) (0.0, 0.9, 0.0, 0.4);(-5.1, -0.9, -3.4) (0.0, 0.0, 0.0, 1.0);(-4.2, -0.9, -3.1) (0.0, 0.8, 0.0, -0.5);(-5.8, -0.9, -4.7) (0.0, 0.7, 0.0, 0.7);_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;(-4.2, -0.9, -0.4) (0.0, 0.9, 0.0, 0.4);(-3.2, -0.9, -4.0) (0.0, -0.7, 0.0, 0.7);
553;data/screenshots/553_1_0_4_3_0.7990045_3.248199_0_0_1.09862_1.095237_2.600937_3.324244_64.9346_189.2446_166.0975_53.4648_0_0_0_0_1_0_0_50_0_0_5.png;1;0;4;3;0.7990045;3.248199;0;0;1.09862;1.095237;2.600937;3.324244;64.9346;189.2446;166.0975;53.4648;0;0;0;0;1;0;0;50;0;50;0;0;5;(-4.0, -0.9, -1.7) (0.0, 1.0, 0.0, 0.0);(-3.3, -0.9, -2.9) (0.0, -0.5, 0.0, 0.9);(-4.7, -0.9, -2.9) (0.0, 0.5, 0.0, 0.9);(-7.7, -0.9, -1.4) (0.0, 0.8, 0.0, 0.6);_;_;_;_;_;_;_;(-7.2, -0.9, -2.4) (0.0, 0.7, 0.0, -0.7);
554;data/screenshots/554_0_1_0_3_0.5768533_1.943673_0_1_0_1.470355_2.030777_2.458836_11.19348_343.4979_6.806519_220.8503_1_1_1_0_0_0_0_50_1_0_5.png;0;1;0;3;0.5768533;1.943673;0;1;0;1.470355;2.030777;2.458836;11.19348;343.4979;6.806519;220.8503;1;1;1;0;0;0;0;50;1;2.916266;0;0;5;(-4.0, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0);(-3.5, -0.9, -2.8) (0.0, -0.5, 0.0, 0.9);(-4.5, -0.9, -2.8) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;(-4.2, -0.9, -1.5) (0.0, 0.4, 0.0, -0.9);(-3.0, -0.9, -4.2) (0.0, -0.3, 0.0, 1.0);
555;data/screenshots/555_0_1_4_3_0.5205095_4.81916_0_1_0_4.451938_4.466818_4.710669_26.37734_4.732635_353.8753_358.4528_1_1_1_1_1_0_0_50_1_0_6.png;0;1;4;3;0.5205095;4.81916;0;1;0;4.451938;4.466818;4.710669;26.37734;4.732635;353.8753;358.4528;1;1;1;1;1;0;0;50;1;3.791783;0;0;6;(-3.0, -0.9, -2.5) (0.0, 1.0, 0.0, 0.0);(-2.5, -0.9, -3.3) (0.0, -0.5, 0.0, 0.9);(-3.5, -0.9, -3.3) (0.0, 0.5, 0.0, 0.9);(-4.3, -0.9, -4.7) (0.0, 0.4, 0.0, -0.9);_;_;_;_;_;_;(-3.9, -0.9, -1.0) (0.0, 0.8, 0.0, 0.5);(-7.7, -0.9, -1.7) (0.0, 0.8, 0.0, 0.6);
556;data/screenshots/556_1_0_4_0_50_50_0_0_1.983056_0.8700873_1.214149_3.027554_210.1149_225.3235_126.6465_284.5676_0_0_0_0_1_0_0_50_0_0_5.png;1;0;4;0;50;50;0;0;1.983056;0.8700873;1.214149;3.027554;210.1149;225.3235;126.6465;284.5676;0;0;0;0;1;0;0;50;0;50;0;0;5;(-3.1, -0.9, -2.4) (0.0, 0.9, 0.0, -0.5);(-8.6, -0.9, -0.9) (0.0, 0.6, 0.0, 0.8);(-5.8, -0.9, -3.8) (0.0, 0.4, 0.0, -0.9);(-2.9, -0.9, -2.0) (0.0, 1.0, 0.0, -0.2);_;_;_;_;_;_;_;(-2.8, -0.9, -3.2) (0.0, 0.9, 0.0, 0.4);
557;data/screenshots/557_1_0_6_5_0.9756221_0_1_1_2.948621_0.9756219_0.9756221_0.9756221_63.99998_208_280_0_0_0_0_1_1_1_0_50_1_0_8.png;1;0;6;5;0.9756221;0;1;1;2.948621;0.9756219;0.9756221;0.9756221;63.99998;208;280;0;0;0;0;1;1;1;0;50;1;5.076196;0;0;8;(-7.5, -0.9, -0.5) (0.0, 1.0, 0.0, 0.0);(-6.6, -0.9, -1.2) (0.0, -0.8, 0.0, 0.6);(-6.9, -0.9, -2.3) (0.0, -0.3, 0.0, 1.0);(-8.1, -0.9, -2.3) (0.0, 0.3, 0.0, 1.0);(-8.4, -0.9, -1.2) (0.0, 0.8, 0.0, 0.6);(-2.7, -0.9, -4.0) (0.0, 0.8, 0.0, -0.5);_;_;_;_;(-2.9, -0.9, -3.5) (0.0, 1.0, 0.0, 0.1);(-7.5, -0.9, -1.5) (0.0, 1.0, 0.0, 0.2);
558;data/screenshots/558_0_1_2_5_0.6069295_3.113913_0_0_0_2.575496_2.738117_3.242142_185.6699_170.6379_190.713_210.4564_0_0_0_0_0_0_0_50_0_0_6.png;0;1;2;5;0.6069295;3.113913;0;0;0;2.575496;2.738117;3.242142;185.6699;170.6379;190.713;210.4564;0;0;0;0;0;0;0;50;0;50;0;0;6;(-5.5, -0.9, -3.4) (0.0, 1.0, 0.0, 0.0);(-4.9, -0.9, -3.8) (0.0, -0.8, 0.0, 0.6);(-5.1, -0.9, -4.5) (0.0, -0.3, 0.0, 1.0);(-5.9, -0.9, -4.5) (0.0, 0.3, 0.0, 1.0);(-6.1, -0.9, -3.8) (0.0, 0.8, 0.0, 0.6);_;_;_;_;_;_;(-4.2, -0.9, -1.2) (0.0, -0.2, 0.0, -1.0);
559;data/screenshots/559_1_0_2_5_0.996924_1.805116_0_1_2.577758_0.8342932_1.62068_1.918361_349.4039_33.28476_329.1318_160.5516_1_1_1_0_0_0_0_50_1_0_7.png;1;0;2;5;0.996924;1.805116;0;1;2.577758;0.8342932;1.62068;1.918361;349.4039;33.28476;329.1318;160.5516;1;1;1;0;0;0;0;50;1;1.08676;0;0;7;(-5.5, -0.9, -3.0) (0.0, 1.0, 0.0, 0.0);(-4.6, -0.9, -3.7) (0.0, -0.8, 0.0, 0.6);(-4.9, -0.9, -4.8) (0.0, -0.3, 0.0, 1.0);(-6.1, -0.9, -4.8) (0.0, 0.3, 0.0, 1.0);(-6.4, -0.9, -3.7) (0.0, 0.8, 0.0, 0.6);_;_;_;_;_;(-2.8, -0.9, -3.5) (0.0, 0.5, 0.0, -0.9);(-3.9, -0.9, -3.2) (0.0, -0.9, 0.0, 0.5);
560;data/screenshots/560_0_1_1_5_0.5741575_0_1_1_0_0.5741575_0.5741575_0.5741575_229_301_13_0_0_0_1_1_1_1_0_50_0_0_6.png;0;1;1;5;0.5741575;0;1;1;0;0.5741575;0.5741575;0.5741575;229;301;13;0;0;0;1;1;1;1;0;50;0;50;0;0;6;(-3.0, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-2.5, -0.9, -2.8) (0.0, -0.8, 0.0, 0.6);(-2.7, -0.9, -3.5) (0.0, -0.3, 0.0, 1.0);(-3.3, -0.9, -3.5) (0.0, 0.3, 0.0, 1.0);(-3.5, -0.9, -2.8) (0.0, 0.8, 0.0, 0.6);_;_;_;_;_;_;(-3.0, -0.9, -3.0) (0.0, 0.9, 0.0, 0.4);
